,smiles
1171,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1
1172,Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O
1173,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1
1174,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1
1175,Nc1nc(=O)c2ncn(COCCO)c2[nH]1
1176,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F
1177,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
1178,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
1179,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
1180,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1
1181,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1
1182,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1
1183,Nc1nc2ccc(OC(F)(F)F)cc2s1
1184,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
1185,Nc1ncnc2c1ncn2CCOC[P@@]1(=O)OCC[C@@H](c2cccc(Cl)c2)O1
1186,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
1187,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
1188,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
1189,O1[As]2O[As]1O2
1190,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
1191,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
1192,O=C(CCBr)N1CCN(C(=O)CCBr)CC1
1193,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
1194,O=C(CCCCCCC(=O)Nc1ccccc1)NO
1195,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
1196,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
1197,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
1198,O=C(CCS)N1CCc2c([nH]c3ccccc23)C1
1199,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I
1200,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
1201,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
1202,O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl
1203,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
1204,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
1205,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
1206,O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1
1207,O=C(O)/C=C/C(=O)O
1208,O=C(O)C(O)C(O)C(=O)O
1209,O=C(O)C(S)C(S)C(=O)O
1210,O=C(O)C1(C(=O)O)CCC1
1211,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12
1212,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
1213,O=C(O)CC(O)(CC(=O)O)C(=O)O
1214,O=C(O)CCC(=O)O
1215,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1
1216,O=C(O)CCCCCCCC(=O)O
1217,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
1218,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1
1219,O=C(O)CCCO
1220,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
1221,O=C(O)CCCc1ccccc1
1222,O=C(O)CCNC(=O)c1ccc(N/N=C2/C=CC(=O)C(C(=O)O)=C2)cc1
1223,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
1224,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
1225,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O
1226,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
1227,O=C(O)CN1CCN(CC(=O)O)CCN(C(CO)C(O)CO)CCN(CC(=O)O)CC1
1228,O=C(O)CNC(=O)c1ccccc1
1229,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1230,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
1231,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
1232,O=C(O)Cc1ccccc1
1233,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
1234,O=C(O)O
1235,O=C(O)P(=O)(O)O
1236,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O
1237,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
1238,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21
1239,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
1240,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O
1241,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
1242,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1
1243,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
1244,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1
1245,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1
1246,O=C(O)c1ccccc1
1247,O=C(O)c1cccnc1
1248,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
1249,O=C(OC1CC2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12
1250,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1
1251,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1
1252,O=C(OCc1ccccc1)c1ccccc1
1253,O=C(OOC(=O)c1ccccc1)c1ccccc1
1254,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
1255,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1
1256,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
1257,O=C(c1ccc2nonc2c1)N1CCCCC1
1258,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
1259,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
1260,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
1261,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]
1262,O=C1CCO1
1263,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
1264,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
1265,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1
1266,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
1267,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1
1268,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F
1269,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1
1270,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
1271,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
1272,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1
1273,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
1274,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
1275,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
1276,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
1277,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
1278,O=C1OC2(c3cc([131I])c(O)c([131I])c3Oc3c2cc([131I])c(O)c3[131I])c2c(Cl)c(Cl)c(Cl)c(Cl)c21
1279,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21
1280,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1
1281,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1282,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
1283,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1
1284,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1
1285,O=C1[O][Bi]([OH])[O]c2ccccc21
1286,O=C1[O][Pt][O]C(=O)C12CCC2
1287,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
1288,O=C1c2ccccc2C(=O)C1c1ccccc1
1289,O=C[C@H](O)[C@@H](O)[C@H](O)CO
1290,O=NN(CCCl)C(=O)NC1CCCCC1
1291,O=NO
1292,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O
1293,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
1294,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O
1295,O=P(O)(O)F
1296,O=P(O)(O)OCC(Cl)(Cl)Cl
1297,O=P1(N(CCCl)CCCl)NCCCO1
1298,O=P1(NCCCl)OCCCN1CCCl
1299,O=S(=O)(O)CCS
1300,O=S(=O)(O)O
1301,O=S(=O)(O)O[C@@H]1[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)OC[C@H]1O
1302,O=S(=O)(OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)[O][Al]([OH])[OH])O[C@H](OS(=O)(=O)[O][Al]([OH])[OH])[C@@H](OS(=O)(=O)[O][Al]([OH])[OH])[C@@H]2OS(=O)(=O)[O][Al]([OH])[OH])[C@H](OS(=O)(=O)[O][Al]([OH])[OH])[C@@H](OS(=O)(=O)[O][Al]([OH])[OH])[C@@H]1OS(=O)(=O)[O][Al]([OH])[OH])[O][Al]([OH])[OH]
1303,O=S(O)(O)=S
1304,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1
1305,O=[32P](O)(O)O
1306,O=[N+]([O-])O
1307,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
1308,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
1309,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]
1310,O=[Si](O)O
1311,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
1312,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
1313,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
1314,O=c1[nH]c2cc(Cl)ccc2o1
1315,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
1316,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1
1317,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1
1318,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
1319,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
1320,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
1321,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1
1322,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
1323,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1
1324,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
1325,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
1326,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
1327,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
1328,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
1329,OCC(O)CO
1330,OCC(S)CS
1331,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1332,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
1333,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
1334,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1335,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
1336,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
1337,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
1338,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
1339,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O
1340,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
1341,OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O
1342,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
1343,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
1344,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
1345,Oc1c(Cl)cc(Cl)c2cccnc12
1346,Oc1c(I)cc(Cl)c2cccnc12
1347,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
1348,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
1349,Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1
1350,Oc1ccc(O)cc1
1351,Oc1ccc(OCc2ccccc2)cc1
1352,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
1353,Oc1cccc2cccnc12
1354,Oc1ncnc2[nH]ncc12
1355,On1ccccc1=S
1356,S=P(N1CC1)(N1CC1)N1CC1
1357,S=[Se]=S
1358,[Cl][201Tl]
1359,[Cl][Cr]([Cl])[Cl]
1360,[Cl][Cu][Cl]
1361,[Cl][Mn][Cl]
1362,[Cl][Zn][Cl]
1363,[H]/N=C(\N)C1=CC(=O)/C(=C\C=c2ccc(=C(N)N)cc2)C=C1
1364,[H]/N=C(\N)c1ccc(OCCCCCOc2ccc(/C(N)=N/[H])cc2)cc1
1365,[N]=O
1366,[O-][Cl+3]([O-])([O-])O
1367,[O]=[99Tc](=[O])(=[O])[OH]
1368,[O]=[Al][O][Al]=[O]
1369,[O]=[Ti]=[O]
1370,[O]=[Zn]
1371,[Se]
1372,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1
1373,c1ccc(CC2=NCCN2)cc1
1374,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
1375,c1ccc([C@H]2CN3CCSC3=N2)cc1
1376,c1ccc2c(CC3=NCCN3)cccc2c1
1377,c1ccc2c(c1)CCCC2C1=NCCN1
1378,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1
