,smiles
852,C[C@@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
853,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12
854,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12
855,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3CC[C@@H](C(=O)N(C)C)N3)[C@H](C)[C@H]12
856,C[C@@H](O[C@@H]1OCCN(Cc2nc(=O)[nH][nH]2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
857,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
858,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(Cl)C(O)CC2(C)C1C(=O)CO
859,C[C@@H]1CC=CC=CC=CC=C[C@H](OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3C=CC(=O)O1)C[C@H](O)[C@H]2C(=O)O
860,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12
861,C[C@@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl
862,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF
863,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C
864,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF
865,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)CSSC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC3=O)C(=O)N2
866,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
867,C[C@@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1
868,C[C@H](C=C[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2C(=CC=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C
869,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O
870,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
871,C[C@H](O)C1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)C12
872,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1
873,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl
874,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
875,C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)C(=C(N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
876,C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)C3C(O)C21
877,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
878,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
879,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
880,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12
881,C[C@]12CCC3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F
882,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O
883,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
884,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12
885,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O
886,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
887,C[N+](C)(C)CC(=O)[O-]
888,C[N+](C)(C)CC(O)CC(=O)O
889,C[N+](C)(C)CCO
890,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
891,C[N+](C)(C)CCOC(N)=O
892,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
893,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12
894,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1
895,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
896,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
897,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
898,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O
899,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
900,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
901,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
902,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
903,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
904,Cc1c(C2(c3cc(Br)c(O)c(Br)c3C)OS(=O)(=O)c3ccccc32)cc(Br)c(O)c1Br
905,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1cnc[nH]1
906,Cc1c(O)c(=O)ccn1C
907,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C
908,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
909,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O
910,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br
911,Cc1cc(C(=O)NNCc2ccccc2)no1
912,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1
913,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br
914,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
915,Cc1cc(C2CCCCC2)n(O)c(=O)c1
916,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1
917,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
918,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2
919,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1
920,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
921,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
922,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1
923,Cc1ccc(-n2[nH]c(C)c(N/N=C3\C=CC=C(c4cccc(C(=O)O)c4)C3=O)c2=O)cc1C
924,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1
925,Cc1ccc(=O)n(-c2ccccc2)c1
926,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
927,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
928,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1
929,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
930,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
931,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
932,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
933,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
934,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1
935,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
936,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
937,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
938,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1
939,Cc1cccc(C)c1NC(=O)C1CCCCN1C
940,Cc1cccc(C)c1OCC(C)N
941,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1
942,Cc1cccc(Nc2ccccc2C(=O)O)c1C
943,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
944,Cc1cccc([C@@H](C)c2cnc[nH]2)c1C
945,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1
946,Cc1ccccc1C(OCCN(C)C)c1ccccc1
947,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
948,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12
949,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
950,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C
951,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
952,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O
953,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
954,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O
955,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
956,Cc1cn[nH]c1
957,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
958,Cc1cnc(C(=O)O)c[n+]1[O-]
959,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
960,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
961,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1
962,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
963,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2
964,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
965,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
966,Cc1ncc(CO)c(CO)c1O
967,Cc1ncc(COP(=O)(O)O)c(CN(CCN(CC(=O)O)Cc2c(COP(=O)(O)O)cnc(C)c2O)CC(=O)O)c1O
968,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
969,Cc1ncc([N+](=O)[O-])n1CCO
970,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
971,Cc1ncc[nH]1
972,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
973,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1
974,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1
975,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1
976,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
977,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
978,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
979,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
980,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
981,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
982,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
983,Cl
984,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
985,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1
986,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
987,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1
988,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
989,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
990,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
991,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
992,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
993,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
994,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
995,Clc1ccc2nsnc2c1NC1=NCCN1
996,Clc1cccc(Cl)c1NC1=NCCN1
997,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
998,Clc1ccccc1CN1CCc2sccc2C1
999,Cn1c(=O)c2c(ncn2C)n(C)c1=O
1000,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
1001,Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O
1002,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
1003,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21
1004,Cn1cc[nH]c1=S
1005,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
1006,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1
1007,Cn1nnc2c(C(N)=O)ncn2c1=O
1008,F
1009,FC(F)(F)C(F)(F)C(F)(F)F
1010,FC(F)OC(Cl)C(F)(F)F
1011,FC(F)OC(F)(F)C(F)Cl
1012,FC(F)OC(F)C(F)(F)F
1013,FCOC(C(F)(F)F)C(F)(F)F
1014,FS(F)(F)(F)(F)F
1015,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1
1016,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21
1017,N
1018,N#CC(=C1SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
1019,N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2
1020,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
1021,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2
1022,N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O
1023,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
1024,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
1025,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
1026,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2
1027,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O
1028,N#[N+][O-]
1029,N=C(N)N
1030,N=C(N)N=C(N)N
1031,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
1032,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1
1033,N=O
1034,N=c1nc(N2CCCCC2)cc(N)n1O
1035,NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1
1036,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1
1037,NC(=O)C1CSSCCC(=O)NC(CCCCN=C(N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC2C(=O)N1
1038,NC(=O)CCC(N)C(=O)O
1039,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O
1040,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1
1041,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
1042,NC(=O)N1c2ccccc2C=Cc2ccccc21
1043,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
1044,NC(=O)N1c2ccccc2CC(O)c2ccccc21
1045,NC(=O)NO
1046,NC(=O)N[C@@H](CCC(=O)O)C(=O)O
1047,NC(=O)OCC(COC(N)=O)c1ccccc1
1048,NC(=O)c1cn(Cc2c(F)cccc2F)nn1
1049,NC(=O)c1cnccn1
1050,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1
1051,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1
1052,NC(C(=O)O)C(O)c1ccc(O)c(O)c1
1053,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
1054,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
1055,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
1056,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
1057,NC(Cc1ccc(OP(=O)(O)O)c(CO)c1)C(=O)O
1058,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl
1059,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N
1060,NC(N)=NCCCC(N)C(=O)O
1061,NC(N)=NCCCC(NC(=O)[C@H](N)CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1C[C@H](O)CC1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2CC1C(=O)N1C(C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21
1062,NC(N)=NCc1cccc(I)c1
1063,NC(N)=NN=Cc1c(Cl)cccc1Cl
1064,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1
1065,NC12CC3CC(CC(C3)C1)C2
1066,NC1=N/C(=C(/N=O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)NS1
1067,NC1=NCC2c3ccccc3Cc3ccccc3N12
1068,NC1CC1c1ccccc1
1069,NC1CCCCC1N
1070,NC1CONC1=O
1071,NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12
1072,NCC(=O)CCC(=O)O
1073,NCC(=O)O
1074,NCC(CC(=O)O)c1ccc(Cl)cc1
1075,NCC(O)c1ccc(O)c(O)c1
1076,NCC1(CC(=O)O)CCCCC1
1077,NCC1CCC(C(=O)O)CC1
1078,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O
1079,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O
1080,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O
1081,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O
1082,NCCC(O)(P(=O)(O)O)P(=O)(O)O
1083,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O
1084,NCCCC(=O)O
1085,NCCCC(N)(C(=O)O)C(F)F
1086,NCCCC(N)CC(=O)NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(=CNC(N)=O)NC1=O
1087,NCCCC(O)(P(=O)(O)O)P(=O)(O)O
1088,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O
1089,NCCCCCC(=O)O
1090,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O
1091,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O
1092,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
1093,NCCCNCCSP(=O)(O)O
1094,NCCNCCNCCN
1095,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O
1096,NCCO
1097,NCCS
1098,NCCc1ccc(O)c(O)c1
1099,NCCc1cnc[nH]1
1100,NCc1ccc(S(N)(=O)=O)cc1
1101,NNC(=O)c1ccncc1
1102,NNCCc1ccccc1
1103,NNc1nncc2ccccc12
1104,NS(=O)(=O)Cc1noc2ccccc12
1105,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
1106,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
1107,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
1108,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O
1109,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O
1110,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O
1111,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
1112,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
1113,Nc1[nH]c(=O)ncc1F
1114,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
1115,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
1116,Nc1ccc(C(=O)NCC(=O)O)cc1
1117,Nc1ccc(C(=O)O)c(O)c1
1118,Nc1ccc(N=Nc2ccccc2)c(N)n1
1119,Nc1ccc(O)c(C(=O)O)c1
1120,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
1121,Nc1ccc(S(N)(=O)=O)cc1
1122,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
1123,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
1124,Nc1ccn(C2CCC(CO)O2)c(=O)n1
1125,Nc1ccn(C2CSC(CO)O2)c(=O)n1
1126,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1
1127,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
1128,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
1129,Nc1ccncc1
1130,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1
1131,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O
1132,Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1
1133,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1
1134,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1
1135,Nc1nc(=O)c2ncn(COCCO)c2[nH]1
1136,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F
1137,Nc1nc(=S)c2[nH]cnc2[nH]1
1138,Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1
1139,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1
